"(40.7127753, -74.0059728)"
"(40.7127753, -74.0059728)"
"(40.7127753, -74.0059728)"
"(40.7127753, -74.0059728)"
"(40.234497, -84.39266959999999)"
"(40.4172871, -82.90712300000001)"
"(51.49940549999999, -0.1632344)"
"(40.4172871, -82.90712300000001)"
"(40.4172871, -82.90712300000001)"
"(40.4172871, -82.90712300000001)"
"(40.4172871, -82.90712300000001)"
"(40.4172871, -82.90712300000001)"
"(40.4172871, -82.90712300000001)"
"(40.4172871, -82.90712300000001)"
"(39.7590536, -84.0111569)"
"(40.4172871, -82.90712300000001)"
"(40.4172871, -82.90712300000001)"
"(40.3810531, -83.4532059)"
"(40.4172871, -82.90712300000001)"
"(40.528349, -84.604923)"
"(40.4172871, -82.90712300000001)"
"(40.3775713, -82.5088164)"
"(40.366454, -84.59573999999999)"
"(39.5087485, -84.73449149999999)"
"(41.1403126, -81.8621106)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(36.0038632, -96.42456969999999)"
"(35.0077519, -97.092877)"
"(36.4192937, -97.8942383)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(36.7049689, -94.9328108)"
"(36.2884902, -98.4823303)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(35.8357503, -97.9332723)"
"(35.2448053, -96.670513)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(34.6218958, -98.4774922)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(35.8772958, -97.42591019999999)"
""
"(34.016827, -96.1439379)"
"(35.0077519, -97.092877)"
"(35.4315317, -96.299917)"
"(35.0077519, -97.092877)"
"(34.9351105, -97.9574047)"
"(35.3489252, -96.9133667)"
"(35.0077519, -97.092877)"
"(35.0077519, -97.092877)"
"(41.2033216, -77.1945247)"
"(41.2033216, -77.1945247)"
"(41.2033216, -77.1945247)"
"(41.2033216, -77.1945247)"
"(41.6149197, -80.15521989999999)"
"(41.2033216, -77.1945247)"
"(41.2033216, -77.1945247)"
"(40.6364157, -76.2259782)"
"(41.2033216, -77.1945247)"
"(40.8961611, -76.784444)"
"(39.7498081, -77.5805014)"
"(41.2033216, -77.1945247)"
"(41.0196745, -76.8891726)"
"(40.0534222, -76.1941484)"
"(41.2033216, -77.1945247)"
"(40.1692045, -77.7404725)"
"(40.950003, -78.2055255)"
"(41.2033216, -77.1945247)"
"(39.88815659999999, -76.367183)"
"(40.025674, -76.38623299999999)"
"(41.2033216, -77.1945247)"
"(40.0269072, -79.19838519999999)"
"(41.2033216, -77.1945247)"
"(41.2033216, -77.1945247)"
"(40.369347, -77.86933119999999)"
"(41.2033216, -77.1945247)"
"(41.5767552, -75.25878709999999)"
"(41.2033216, -77.1945247)"
"(40.2104648, -76.2289182)"
"(18.220833, -66.590149)"
"(33.836081, -81.1637245)"
"(33.836081, -81.1637245)"
"(33.9255444, -81.49225539999999)"
"(33.836081, -81.1637245)"
"(43.9695148, -99.9018131)"
"(44.9178275, -98.50087239999999)"
"(43.6453163, -96.7113497)"
"(43.9695148, -99.9018131)"
"(35.8895303, -84.6566684)"
"(31.9685988, -99.9018131)"
"(31.9685988, -99.9018131)"
"(31.9685988, -99.9018131)"
"(31.1915437, -101.4603945)"
"(31.9685988, -99.9018131)"
"(32.0954304, -96.46887269999999)"
"(31.9685988, -99.9018131)"
"(32.6550392, -98.0285928)"
"(32.3571357, -97.3899205)"
"(31.9685988, -99.9018131)"
"(33.3518638, -98.8156051)"
"(32.4756618, -100.3993621)"
"(40.7606608, -111.8939487)"
"(38.2698318, -111.4527984)"
"(40.7606608, -111.8939487)"
"(40.7606608, -111.8939487)"
"(38.3423699, -111.5620866)"
"(40.7606608, -111.8939487)"
"(40.299403, -109.9887605)"
"(41.5453457, -112.158282)"
"(40.7606608, -111.8939487)"
"(37.2806322, -109.5721389)"
"(40.7606608, -111.8939487)"
"(37.4315734, -78.6568942)"
"(44.5588028, -72.57784149999999)"
"(44.64779799999999, -72.88886769999999)"
"(44.5588028, -72.57784149999999)"
"(44.5588028, -72.57784149999999)"
"(47.7510741, -120.7401386)"
""
"(46.1961635, -120.0165582)"
"(47.1934032, -122.2977472)"
"(47.7510741, -120.7401386)"
"(47.7510741, -120.7401386)"
"(48.4241961, -121.7114362)"
"(47.7510741, -120.7401386)"
"(47.7510741, -120.7401386)"
"(47.7510741, -120.7401386)"
"(48.5330223, -123.0161482)"
"(46.1765662, -123.4072669)"
"(47.7510741, -120.7401386)"
"(47.7510741, -120.7401386)"
"(48.3731166, -114.1809254)"
"(47.7510741, -120.7401386)"
"(47.7510741, -120.7401386)"
"(49.83135, 8.741908)"
"(47.7510741, -120.7401386)"
"(47.7510741, -120.7401386)"
"(38.4203274, -82.4571539)"
"(39.6480359, -79.9697147)"
"(38.5976262, -80.4549026)"
"(38.5976262, -80.4549026)"
"(38.5976262, -80.4549026)"
"(38.5976262, -80.4549026)"
"(38.6415537, -79.3310209)"
"(43.0759678, -107.2902839)"
"(43.0759678, -107.2902839)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(37.7644942, -122.4243303)"
"(13.0033234, 76.1003894)"
"(36.778261, -119.4179324)"
"(33.924641, -117.93025)"
"(36.778261, -119.4179324)"
""
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(42.4093331, -83.1997811)"
"(34.4480495, -119.242889)"
""
